Favorite Count,Retweet Count,Tweet Created At,Tweet Text,User Name
1,0,2019-07-31 01:00:18,@bradlander @rachael_scar @ewarren @AdyBarkan Love this ❤️,blackness everdeen 🐺
0,0,2019-07-31 01:00:17,@lalahhathaway @YNB @ewarren Same!,Lisa White
6,3,2019-07-31 01:00:17,"""What we can't do is not live our values. I've been to the border. I've seen the mothers. I've seen the cages of babies. We must be a country that every day lives our values.""  - @ewarren #DemDebate #DemocraticDebate",HIAS
1,0,2019-07-31 01:00:16,Who wore it better? @ewarren or @amyklobuchar? #DemocraticDebate #DemDebates #drexeldemocrats https://t.co/Ptcs2aPcyo,Rudi Weinberg
1,0,2019-07-31 01:00:16,Moderate Democrats put @ewarren and @BernieSanders in the hot seat out of the gate in Democratic debate https://t.co/JoIXHBMoWv,Kyung Lah
9,2,2019-07-31 01:00:16,So far it’s @RepTimRyan @JohnDelaney @Hickenlooper and @GovernorBullock v @ewarren @BernieSanders - meanwhile @BetoORourke @PeteButtigieg @amyklobuchar and @marwilliamson somewhere in between,Michael Smerconish
0,0,2019-07-31 01:00:16,"@ewarren I've been reading these responces.  If you were a better person, then i would feel bad for you.  Unfortunately, it may be karma.",john army
0,0,2019-07-31 01:00:15,@BarnesWillette @ewarren I’m sure Pocahontas has a plan for that.,Buckeyes Forever
0,0,2019-07-31 01:00:15,"Props to @ewarren for shouting out the farmworkers working in our fields, providing us with our food.","7,400,000 🏗🌹🏘"
0,0,2019-07-31 01:00:15,@AdyBarkan @ewarren My best friend has ALS and will still vote for Trump. Can’t understand it,Barb HL
0,0,2019-07-31 01:00:13,@elmoslemonade @RyanAFournier @ewarren Hypocrite says what????  Poor Pocahontas...,Craig Hebbe
0,0,2019-07-31 01:00:13,As an immigrant advocate please hear me when I say that @ewarren talks about immigration law with an understanding that gives me hope for our democracy,Jenna ✡️♉️
1,0,2019-07-31 01:00:12,"CNN is using this #DemDebate as a means of attacking @BernieSanders and @ewarren for their progressive views, and dedicating time for centrists with 0% in the polls to throw mud at them to see if it sticks. I hope people see through the BS of CNN &amp; the centrists #warren #Bernie",Cole O'Driscoll
1,0,2019-07-31 01:00:12,"@RealEnzoLoren @ewarren @jaketapper Can't be worse that Chuck Todd, with almost as many words as any candidate two weeks ago...",The Very Non-Fascist Coffee Creamer
1,0,2019-07-31 01:00:12,@br0atmeal @ewarren @PeteButtigieg Me too. Me too.,Stephanie Sims
9,0,2019-07-31 01:00:11,@rachael_scar @ewarren @AdyBarkan YOU GOT A SHOUTOUT TOO!!!!!!,josie duffy rice
0,0,2019-07-31 01:00:11,@DannyMalouf2020 @BernieSanders @ewarren That’s what pic I want on my first grader classroom wall,Bob
6,2,2019-07-31 01:00:10,Elizabeth Warren team here on the south side watching the debates!!! @ewarren @TeamWarren https://t.co/DyS5jQnOrm,AlexTheNevadan
1,0,2019-07-31 01:00:10,@cenkuygur @ewarren @BernieSanders CNN put them there on purpose knowing fully well that they would embarrass themselves.,Joseph Oten
0,0,2019-07-31 01:00:09,@ewarren You are still Indian Right? Or fix you lid just to get free stuff,Punchme
1,0,2019-07-31 01:00:08,"Agree with her or not, @ewarren sounds like the smartest person in the room, as usual. 
#CNNDebate #DemocraticDebate",Dustin McGlinchey
0,0,2019-07-31 01:00:08,@ewarren She contradicts herself every time she opens her mouth,Ashley Hill
1,0,2019-07-31 01:00:08,@ewarren Accept the rule when entering the country legally. #MAGA https://t.co/ML40Mszrj4,PYITE👁🥊
0,0,2019-07-31 01:00:08,"@ewarren SOOOOO sick of all you congress people bitching about the cages, which Obama built, when you are the ones who can change the laws to stop this madness.",mike gephart
0,0,2019-07-31 01:00:07,@smerconish @ewarren If they can ever figure out a better way to talk about the issue. For ppl all over US labor of migrants is invaluable even as they’re demonized on the right.. maybe immigration reform/policy should be promoted as a top 5 issue in 2020.,RPT
